מספר עמותה,שם עמותה,תאריך קבלת התרומה,ישות מדינית זרה תורמת,סוג ישות מדינית זרה תורמת (קוד),סכום התרומה בש~ח,מטבע,שער המרה,מטרת תרומה,התנאים לתרומה,שנת תרומה,רבעון תרומה,עיקר מימון תרומות מישות מדינית זרה,Column1
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/10/2021,שגרירות ארצות הברית,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,10417928,שקל חדש,0,קידום תוכנית עיר לכולן,פרסום התרומה בכל פרסום רשמי של העמותה,2020,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),25/10/2021,שגרירות שוויץ,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,30000,שקל חדש,0,התמודדות עם אלימות מגדרית בתקופת הקורונה,שימוש לצרכי הפרויקט,2020,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),25/10/2021,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,91629,שקל חדש,0,יישום החלטה 1325 של האו~ם וארועים ל 20 שנה לקבלת ההחלטה,שימוש לצרכי הפרויקט. פרסום התמיכה בכל תיקשור של הארועים ,2020,שני,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),25/10/2021,שגרירות גרמניה,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,91629,שקל חדש,0,יישום החלטה 1325 וארועים ל 20 שנה לקבלת ההחלטה,שימוש לצרכי הפרויקט~ פרסום התמיכה בכל תיקשור של הארועים,2020,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),01/08/2018,מפי (MEPI)- שותפות אמריקאית במזרח התיכון,מדינה זרה,101921,שקל חדש,3.4,יצירת מודל ~עיר לכולן~ - מודל להכללת צרכים של תושבות בעיר בתוך מדיניות עירונית. ,- ביצוע על פי תכנית העבודה~~- מתן פומביות ל-מפי בכל פרסום ציבורי של הפעילות,2018,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),01/08/2018,מפי (MEPI)- שותפות אמריקאית במזרח התיכון,מדינה זרה,83076,שקל חדש,3.69,יצירת מודל ~עיר לכולן~ - מודל להכללת צרכים של תושבות בעיר בתוך מדיניות עירונית. ,- ביצוע על פי תכנית העבודה~~- מתן פומביות ל-מפי בכל פרסום ציבורי של הפעילות,2017,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),26/12/2017,האיחוד האירופי,איחוד~ ארגון או חבר של מדינות זרות,834669,שקל חדש,4.29,קידום ייצוג נשים ממגוון קבוצות האוכלסיה למוקדי קבלת החלטות בייחוד בתחומי חוץ~ שלום ובטחון,- ניצול התרומה לטובת המטרה לשמה ניתנה~~- שליחת דוחות כספיים~~- פרסום מתן התרומה במקומות הרלוונטיים~~,2016,ראשון,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),13/12/2017,איחוד אירופי,איחוד~ ארגון או חבר של מדינות זרות,58000,אירו,4.2,קידום ייצוג נשים ממגוון קבוצות האוכלוסיה במוקדי קבלת החלטות בייחוד בתחומי חוץ שלום ובטחון.,-ניצול התרומה לטובהת המטרה לשמה ניתנה~~-שליחת דוחות כספים~~- פרסום מתן התרומה במקומות רלוונטיים,2016,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),13/12/2017,האיחוד האירופי,איחוד~ ארגון או חבר של מדינות זרות,874734,אירו,4.07,קידום וייצוג נשים ממגוון קבוצות האוכלוסייה במוקדי קבלת החלטות. בייחוד בתחומי חוץ שלום ובטחון.,ניצול התרומה לטובת המטרה לשמה ניתנה.~~שליחת ד~וחות כספיים.~~פרסום מתן התרומה במקומות רלוונטים.,2017,שלישי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),27/02/2024,שגרירות ארה~ב,מדינה זרה,29760,שקל חדש,0,פרויקט בנגב,דיווח פיננסי ומילולי על הפעילות,2023,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),27/02/2024,האיחוד האירופי,איחוד~ ארגון או חבר של מדינות זרות,539868,אירו,3.97,פרויקט הטמעה של חשיבה מגדרית,דיווח מילולי וכספי על הפעילות,2023,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),27/02/2024,האיחוד האירופי,איחוד~ ארגון או חבר של מדינות זרות,877386,אירו,3.97,פרויקט הטמעת חשיבה מגדרית,דיווח פיננסי ומילולי על הפעילות,2023,רביעי,לא,
580375582,איתך- מעכי- משפטניות למען צדק חברתי (ע~ר),11/04/2024,ממשלת קנדה,מדינה זרה,13152,אחר,2.73,כתיבת דוח,דיווח מילולי ופיננסי על הפעילות,2024,ראשון,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),21/01/2019,שגרירות ארצות הברית בישראל,מדינה זרה,40898,שקל חדש,0,הקמת פרויקט מודל האום לתלמידי תיכון,לא היו תנאים מיוחדים מלבד ביצוע הפרויקט כפי שהוגש וניהות כספי תקין,2018,רביעי,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),21/01/2019,שגרירות ארצות הברית בישראל,מדינה זרה,18795,שקל חדש,0,הקמת פרויקט מודל האום לתלמידי תיכון,לא היו תנאים מיוחדים מלבד ביצוע הפרויקט כפי שהוגש וניהול כספי תקין,2017,ראשון,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),04/02/2019,שגרירות ארצות הברית בישראל,מדינה זרה,18795,שקל חדש,0,הקמת פרויקט מודל האום לתלמידי תיכון,לא היו תנאים מיוחדים מלבד ביצוע הפרויקט כפי שהוגש וניהול כספי תקין,2018,ראשון,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),24/08/2020,שגרירות ארצות הברית בישראל,מדינה זרה,39666,שקל חדש,0,תמיכה בפרויקט מודל האו~ם,לא היו תנאים מיוחדים מלבד ניהול הפרויקט בהתאם למסוכם ולחוקים בארץ,2019,ראשון,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),24/08/2020,שגרירות ארצות הברית בישראל,מדינה זרה,0,שקל חדש,0,לא התקבלה תרומה ברבעון זה,לא היו תנאים,2019,שני,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),24/08/2020,שגרירות ארצות הברית בישראל,מדינה זרה,0,שקל חדש,0,לא היתה תרומה ברבעון זה,לא היו תנאים,2019,שלישי,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),24/08/2020,שגרירות ארצות הברית בישראל,מדינה זרה,0,שקל חדש,0,לא היתה תרומה,לא היתה תרומה,2019,רביעי,לא,
580379493,אגודת המפגש הבין דתי (ע~ר),19/05/2021,שגרירות ארה~ב בישראל,מדינה זרה,50361,שקל חדש,0,פרויקט מודל האום וקבוצות מפגש,אין,2020,רביעי,לא,
580379816,ברכת יוחנן (ע~ר),21/05/2019,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,347279,דולר ארה~ב,3.6,כלל פעילויות העמותה ע~פ מטרותיה,אין,2018,ראשון,לא,
580379816,ברכת יוחנן (ע~ר),21/05/2019,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,394936,דולר ארה~ב,3.6,כלל פעילויות העמותה ע~פ מטרותיה,אין,2018,שני,לא,
580379816,ברכת יוחנן (ע~ר),21/05/2019,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,346965,דולר ארה~ב,3.6,כלל פעילויות העמותה ע~פ מטרותיה,אין,2018,שלישי,לא,
580379816,ברכת יוחנן (ע~ר),21/05/2019,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,362520,דולר ארה~ב,3.6,כלל פעילויות העמותה ע~פ מטרותיה,אין,2018,רביעי,לא,
580379816,ברכת יוחנן (ע~ר),05/09/2018,שער המלך ~מס' 1154211~ estbank 2153 london,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,17845,לירה שטרלינג,5.95,כלל פעילויות העמותה לרבות בנית ושיפוץ מבנה לפעילויות העמותה,אין ,2015,שני,לא,
580379816,ברכת יוחנן (ע~ר),05/09/2018,chasdei david inc~ 20-4081578~ Broklin NY 11210,תאגיד שהוקם בחיקוק של אחד מהגופים הנ~ל~ או שגוף כאמור מחזיק ביותר ממחצית מסוג מסוים של אמצעי השליטה בתאגיד או שהוא מינה את התאגיד לפעול בשמו,274564,דולר ארה~ב,3.8,כלל פעילויות העמותה לרבות בנית ושיפוץ מבנה לפעילויות העמותה,אין,2015,שני,לא,
580379816,ברכת יוחנן (ע~ר),19/08/2018,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,399584,דולר ארה~ב,3.6,כלל פעילויות העמותה ע~פ מטרותיה,אין,2017,ראשון,לא,
580379816,ברכת יוחנן (ע~ר),19/08/2018,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,278054,דולר ארה~ב,3.6,כלל פעילויות העמותה ע~פ מטרותיה,אין,2017,שני,לא,
580379816,ברכת יוחנן (ע~ר),19/08/2018,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,56320,דולר ארה~ב,3.52,כלל פעילויות העמותה ע~פ מטרותיה,אין,2017,שלישי,לא,
580379816,ברכת יוחנן (ע~ר),19/08/2018,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,203846,דולר ארה~ב,3.5,כלל פעילויות העמותה ע~פ מטרותיה,אין,2017,רביעי,לא,
580379816,ברכת יוחנן (ע~ר),16/07/2017,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,275993,דולר ארה~ב,3.6,כלל פעיליות העמותה לרבות בניה ושיפוץ מבנה לפעילויות העמותה,אין,2017,שני,לא,
580379816,ברכת יוחנן (ע~ר),16/07/2017,chasdei david inc~20-4081578~Broklin NY 11210,מדינה זרה,180750,דולר ארה~ב,3.6,כלל פעילויות העמותה כולל בניה ושיפוץ מבנה לפעילויות העמותה,אין,2017,ראשון,לא,
580379816,ברכת יוחנן (ע~ר),16/07/2017,chasdei david inc~20-4081578~broklin NY 11210,מדינה זרה,122388,שקל חדש,0,כלל פעילויות העמותה לרבות בניה ושיפוץ מבנה לפעילויות העמותה,אין,2016,רביעי,לא,
580379816,ברכת יוחנן (ע~ר),16/07/2017,chsdei david inc~20-4081578~broklin NY 11210,מדינה זרה,410052,דולר ארה~ב,3.8,כלל פעילויות העמותה לרבות בניה ושיפוץ מבנה לפעילות העמותה,אין,2016,שני,לא,
580379816,ברכת יוחנן (ע~ר),16/07/2017,oakwood properties limited,מדינה זרה,158841,דולר ארה~ב,3.92,כלל פעילויות העמותה לרבות בניה ושיפוץ מבנה לפעילות העמותה,אין,2016,ראשון,לא,
