מספר חלצ,תאריך רישום חלצ,שם חלצ בעברית,שם חלצ באנגלית,סטטוס חלצ,מטרות ארגון רשמיות,סיווג פעילות ענפי,תחום פעילות,שנת דיווח דוח כספי אחרון,מחזור - נתונים מדוח מילולי מקוון,מתנדבים- נתונים מדוח מילולי מקוון,עובדים- נתונים מדוח מילולי מקוון,איזורי פעילות,מקומות פעילות,תאריך עדכון אחרון של נתוני חלצ,כתובת - ישוב,כתובת - רחוב,כתובת - מספר דירה,כתובת - מיקוד,מען - ישוב,מען - רחוב,מען - מספר דירה,מען - מיקוד,מען - מיקוד תיבת דואר,מען - תיבת דואר,תאריך התחלה תוקף מטרות עמותה,תאריך ביקורת עומק אחרונה,Column1
515029122,02/07/2014,קמפוס חברה לתועלת הציבור בע~מ,Campus Charitable Company (LTD),מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,בריאות או הצלת חיים,מוסדות שיקום,,,,,,,21/12/2022,בנימינה,העבודה,11,3050000,,,,0,0,0,,,
515030922,,נפיץ בע~מ - חברה לתועלת הציבור,IN DISTRIBUTION LTD - CHARITABLE COMPANY,מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,,,,,,,21/12/2022,רמת גן,עידו,15,5223330,,,,0,0,0,,,
515034742,,העצמה לעתידי בע~מ (חל~צ),,מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,,,,,,21/12/2022,מודיעין-מכבים-רעות,נחל צין,22,7175749,,,,0,0,0,,,
515034767,,"בית אליהו פ~ת בע~מ, (חל~צ)",,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית",ישיבה – כולל,2022,3804281,24,28,צפון,,29/01/2023,בני ברק,הרב ראט משולם,5,5124008,,,,0,0,0,,,
515037513,,שמורת הקופים בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,סביבה ובעלי חיים,דאגה לרווחת בעלי חיים,2019,2912408,8,6,דרום,,20/12/2022,מזור,המייסדים,10,7316000,,,,0,0,0,,,
515042414,,מועדון כדורגל נצרת בע~מ (חל~צ),NAZARETH FOOTBALL CLUB LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2021,4499883,3,30,מרכז,,20/12/2022,נצרת,איכסאל,10,1608110,,,,0,0,0,,,
515042422,,מכון חכמת התורה בע~מ (חל~צ),Machon Chochmat ah Torah LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,דת,אחר - דת,2022,2004186.08,17,6,דרום,,06/12/2023,ירושלים,שמגר,14,9446114,,,,0,0,0,,,
515045409,,טיפת זהב בע~מ - חל~צ,GOLD DROP LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,בריאות או הצלת חיים,בתי חולים ומוסדות רפואיים,,,,,,,20/12/2022,תל אביב - יפו,בר כוכבא,28,6342713,,,,0,0,0,,,
515047256,,קרן פרוינד לקולנוע טלויזיה וניו מדיה בע~מ (חל~צ),"Freund Foundation For Film, Television And New Media LTD (CC)",מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,,,,,,,21/12/2022,רעננה,אח~י דקר,62,4325996,,,,0,0,0,,,
515050359,,"הגוש לשלום חברה וסביבה, חל~צ בע~מ",,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,,,,,,,21/12/2022,ירושלים,ניות,54,9370439,,,,0,0,0,,,
515050433,,מעלה אדומים - מפעלי תרבות בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,2022,5240009,0,74,צפון,,20/12/2022,מעלה אדומים,דרך מדבר יהודה,8,0,מעלה אדומים,,,9810001,39,39,,,
560030421,04/03/2014,זירו סטארט  ונצ'רס,ZERO  START VENTURES,בתהליכי רישום,לעסוק בסוגי עיסוק שפורטו בתקנון,,,,,,,,,20/12/2022,,,,0,,,,0,0,0,,,
515051787,,יד אליעזר - מפעלי חסד בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2021,968228,2,0,דרום,,20/12/2022,ירושלים,פולונסקי,14,9527116,,,,0,0,0,,,
515054138,,תנובות האדמה חל~צ בע~מ,Tnuvot H'adama CC LTD,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,בריאות או הצלת חיים,בתי חולים ומוסדות רפואיים,,,,,,,21/12/2022,עינת,,0,4880500,עינת,,,0,295,295,,,
515054153,,הנציגות החדשה של שחקני ושחקניות הכדורגל המקצועניים בישראל בע~מ (חל~צ),THE NEW ISRAELI PROFESSIONAL FOOTBALL PLAYERS ORGANIZATION LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית",הכשרה ותעסוקה,,,,,,,20/12/2022,תל אביב - יפו,ארלוזורוב,93,6209801,,,,0,0,0,,,
515063196,,בית לעברית ראשון לציון - חברה עירונית לתועלת הציבור בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,2018,4240,19,3,דרום,,20/12/2022,ראשון לציון,אחד העם,7,7531209,,,,0,0,0,,,
515068484,,אנלייטן פרוייקט ניצוץ בע~מ (חל~צ),Enlighten Project Sparkle Ltd (CC),מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,20/12/2022,פתח תקווה,הרצל,75,4943769,,,,0,0,0,,,
514455781,,נור אלהודא אלמקדסיה בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,6103013,0,59,צפון,,20/12/2022,ירושלים,שועפאט,1,9730001,,,,0,0,0,,,
514458835,,~הגליל~ מרכז לחינוך ולשיקום (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,21/12/2022,סח'נין,סחנין,,30810,סח'נין,סחנין,,30810,1075,1075,,,
514463348,,כל זכות בע~מ (חל~צ ) ,,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,2022,7606837,0,19,דרום,,17/05/2023,תל אביב - יפו,סעדיה גאון,26,6713521,תל אביב - יפו,,,6120001,20001,20001,,27/12/2021,
514463512,,ראשית חינוך בע~מ (חל~צ),"EDUCATION FIRST, LTD (CC)",פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",,,,,,,21/12/2022,רמת גן,אבא אחימאיר,12,0,,,,0,0,0,,,
514463553,,לב גאורגיה בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,,,,,,21/12/2022,כפר סבא,ויצמן,108,44203,כפר סבא,,,0,1259,1259,,,
520016676,,מרכז חינוך ליאו באק בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,78954097,125,480,צפון,,25/12/2022,חיפה,דרך צרפת,90,3543624,חיפה,,,3106201,6283,6283,,,
520017245,,אורט ישראל (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,2033034079,170,7847,דרום,,20/12/2022,תל אביב - יפו,שד' דוד המלך,39,6495440,,,,0,0,0,,,
520018714,29/04/2012,מפעל הפיס (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,2022,9895180000,0,305,דרום,,20/12/2022,תל אביב - יפו,הפטמן,3,6473703,תל אביב - יפו,,,6107001,7019,7019,,21/06/2023,
520018722,04/09/2012,הקרן לקידום החינוך בישראל מיסודה של קרן לקידום החינוך ליוצאי עיראק בישראל  בע~מ (חל~צ)  THE FUND FOR, ADVANCEMENT OF EDUCATION IN ISRAEL FOUNDED BY IRAQI JEWS EDUCATIONAL FUND IN ISRAEL LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,1669546,0,5,דרום,,06/06/2018,רמת גן,ז'בוטינסקי,33,5251107,,,,0,0,0,,27/12/2021,
520020967,26/02/2015,קרן היסוד המגבית המאוחדת לישראל,KEREN HAYESOD - UNITED ISRAEL APPEAL,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,התנדבות וקרנות פילנטרופיות,קרנות (שמעבירות כספים לעמותות אחרות),2022,622411353,0,136,ירושלים,,20/12/2022,ירושלים,המלך ג'ורג',48,9426218,ירושלים,,,9101902,1991,1991,,,
520021239,03/02/2013,דור לדור קרן לזקנים אלמנות ויתומים בישראל (חל~צ),,מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,,,,,,20/12/2022,תל אביב - יפו,ארלוזורוב,93,6209801,,,,0,0,0,,,
520021270,12/03/2013,מפעלי בית עמנואל (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,217477425,34,2274,צפון,,20/12/2022,רמת גן,דרך בן גוריון דוד,38,5257354,,,,0,0,0,,,
520022088,12/09/2012,אחזקת נכסי שרותי בריאות כללית בנאמנות בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,בריאות או הצלת חיים,בתי חולים ומוסדות רפואיים,2022,0,0,0,דרום,,20/12/2022,תל אביב - יפו,ארלוזורוב,101,62098,תל אביב - יפו,,,61162,16250,16250,,,
520022773,22/07/2012,גני רמת הנדיב בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,סביבה ובעלי חיים,אחר - סביבה ובעלי חיים,2022,26096654,73,63,צפון,,20/12/2022,ירושלים,ושינגטון,4,9418704,,,,0,0,0,,,
520020314,01/09/2014,קרן קיימת לישראל,,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,התנדבות וקרנות פילנטרופיות,קרנות (שמעבירות כספים לעמותות אחרות),2022,7849073642,600,1085,דרום,,20/12/2022,ירושלים,הקרן הקיימת,1,9242801,,,,0,0,0,,02/03/2022,
520020405,28/01/2013,מרכז משען בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,349451944,76,968,דרום,,20/12/2022,תל אביב - יפו,ארלוזורוב,93,6209801,,,,0,0,0,,,
520031220,03/12/2012,אי.אי.סי.אי. סניור האוזינג פרוג'קט בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2021,11667243,0,59,צפון,,20/12/2022,ירושלים,סולד הנריטה,2,9650230,,,,0,0,0,,27/12/2021,
520031287,17/01/2013,קרן ישובי אמונים בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,,,,,,,20/12/2022,ירושלים,פארן,5,9780207,,,,0,0,0,,,
520032087,17/01/2013,קרן מפעל הפיס ע~ש פנחס ספיר (חל~צ),,מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,,,,,,20/12/2022,תל אביב - יפו,הפטמן,3,6473703,תל אביב - יפו,,,61070,7019,7019,,,
520032145,,קרן השתלמות ומילגות לפועלים חקלאים ובניהם בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,,500000,7,0,דרום,,20/12/2022,תל אביב - יפו,שד' שאול המלך,8,6473307,,,,0,0,0,,,
520032293,03/04/2013,קרן התזמורת הפילהרמונית הישראלית (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,תרבות או אמנות,אחר - תרבות ואומנות,2022,9066000,0,5,ירושלים,,20/12/2022,תל אביב - יפו,הוברמן,1,0,תל אביב - יפו,,,6123401,23500,23500,,,
520032863,12/03/2013,קרן פרס יושב ראש הכנסת לאיכות החיים (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2021,446218,0,0,דרום,,20/12/2022,ירושלים,קפלן,0,9195000,,,,0,0,0,,,
520032996,12/09/2012,שיקמים-מוסד חינוכי חקלאי בגן רווה (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2021,3628352,7,12,מרכז,,20/12/2022,נס ציונה,העצמאות,14,7401011,,,,0,0,0,,,
520035577,13/03/2013,קרנות השוטרים בישראל בע~מ (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,97942366,0,102,דרום,,20/12/2022,ירושלים,יפו,97,9434001,,,,0,0,0,,27/12/2021,
520035908,04/04/2013,מוזיאון ארץ ישראל - תל - אביב (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,מורשת או הנצחה,מוזיאון,2022,38981276,6,136,מרכז,,10/06/2021,תל אביב - יפו,לבנון חיים,2,6997501,,,,0,0,0,,,
520036989,,מעון נופי ירושלים דיור מוגן (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2022,13586305,0,48,מרכז,,22/01/2023,ירושלים,שחראי,24,9647040,,,,0,0,0,,27/12/2021,
520041831,12/09/2012,המרכז לטניס בישראל (אי.טי.סי.) (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,ספורט,אחר - ספורט,2022,57011000,0,319,מרכז,,20/12/2022,רמת השרון,דרך הטניס,6,4723226,רמת השרון,,,47100,51,51,,27/12/2021,
520044330,02/02/2012,המכללה האקדמית עמק יזרעאל ע~ש מקס שטרן בע~מ (חל~צ),THE MAX STERN ACADEMIC COLLEGE OF EMEK YEZREEL LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2022,165906000,0,573,מרכז,,20/12/2022,יזרעאל,,0,1935000,,,,0,0,0,,,
560004657,03/01/2017,המסיון האוונגליסטי-לותרני של פינלנד (חל~צ),THE FINNISH EVANGELICAL LUTHERAN MISSION (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,דת,ארגון דת נוצרי,2022,1167508,15,5,ירושלים,,20/12/2022,ירושלים,שבטי ישראל,25,0,ירושלים,,,91004,584,584,,,
560004723,,ציוניסט אורגניזשין אוף אמריקה,,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,,,,,,,20/12/2022,,,,0,,,,0,0,0,,,
560005845,08/11/2017,רבי ישראל מאייר הכהן רביניקל סמינרי אוף אמריקה (חל~צ),,פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,"חינוך, השכלה והכשרה מקצועית","אחר - חינוך, השכלה והכשרה מקצועית",2021,1849442,0,5,דרום,,20/12/2022,ירושלים,מעגלי הר~ים לוין(סנהדריה המורחבת),2,97707,ירושלים,,,0,18087,18087,,,
560011355,,דה נורוויגיאן צ'ורץ' מיניסטרי טו ישראל  בע~מ (חל~צ),THE NORWEGIAN CHURCH MINISTRY TO ISRAEL LTD (CC),פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,דת,אחר - דת,2022,2731530,14,10,דרום,,20/12/2022,חיפה,מאיר (רוטברג)       ,43,3505511,חיפה,,,3100401,525,525,,,
560015802,04/12/2012,"קרן-אור אינק. (חברה רשומה בניו-יורק, ארה~ב, ללא מטרות רווח)  (חל~צ)","KEREN-OR INC. (A NON-PROFIT CORPORATION REGISTERED IN NEW YORK, USA)  (CC)",פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,שירותי רווחה,אחר - שירותי רווחה,2021,8009000,20,65,צפון,,20/12/2022,,,,0,,,,0,0,0,,27/12/2021,
560015869,28/01/2014,היינריך-בול-שטיפטונג איי.וי. (חל~צ) [עמותה רשומה בגרמניה],HEINRICH-BOLL-STIFTUNG E.V. (CC) [A NON-PROFIT GERMAN FOUNDATION],פעילה,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,2020,,,,,,20/12/2022,תל אביב - יפו,הר סיני,1,6581601,,,,0,0,0,,,
515071447,,אדם ומלואו - הארגון הישראלי למניעת אפליה על רקע משקל בע~מ (חל~צ),,מחוסלת מרצון,לעסוק בסוגי עיסוק שפורטו בתקנון,קהילה וחברה,אחר - קהילה וחברה,,,,,,,20/12/2022,ראש העין,אשל,2,4856059,ראש העין,,,0,4153,4153,,,
